"Statsbrgskap"
,"Tid"
,"Innvandring"
,"Utvandring"
,"Nettoinnvandring"

"155","2021K4",33,24,9
"155","2022K1",35,5,30
"155","2022K2",40,6,34
"155","2022K3",58,5,53
"155","2022K4",38,12,26
"155","2023K1",36,8,28
"113","2007K1",27,6,21
"113","2007K2",7,4,3
"113","2007K3",53,12,41
"113","2007K4",106,6,100
"113","2008K1",119,5,114
"113","2008K2",100,5,95
"113","2008K3",94,10,84
"113","2008K4",107,7,100
"113","2009K1",86,18,68
"113","2009K2",95,15,80
"113","2009K3",119,16,103
"113","2009K4",119,21,98
"113","2010K1",160,19,141
"113","2010K2",144,32,112
"113","2010K3",162,35,127
"113","2010K4",172,21,151
"113","2011K1",223,27,196
"113","2011K2",179,36,143
"113","2011K3",193,63,130
"113","2011K4",184,29,155
"113","2012K1",196,32,164
"113","2012K2",176,42,134
"113","2012K3",342,50,292
"113","2012K4",313,73,240
"113","2013K1",300,28,272
"113","2013K2",306,37,269
"113","2013K3",299,21,278
"113","2013K4",299,41,258
"113","2014K1",305,14,291
"113","2014K2",192,36,156
"113","2014K3",231,27,204
"113","2014K4",237,31,206
"113","2015K1",276,30,246
"113","2015K2",175,29,146
"113","2015K3",217,19,198
"113","2015K4",235,40,195
"113","2016K1",191,88,103
"113","2016K2",151,55,96
"113","2016K3",179,57,122
"113","2016K4",153,117,36
"113","2017K1",183,83,100
"113","2017K2",139,54,85
"113","2017K3",187,55,132
"113","2017K4",163,158,5
"113","2018K1",141,80,61
"113","2018K2",119,57,62
"113","2018K3",115,61,54
"113","2018K4",143,183,-40
"113","2019K1",127,70,57
"113","2019K2",104,42,62
"113","2019K3",92,45,47
"113","2019K4",149,33,116
"113","2020K1",101,139,-38
"113","2020K2",36,25,11
"113","2020K3",149,16,133
"113","2020K4",76,32,44
"113","2021K1",96,96,0
"113","2021K2",126,388,-262
"113","2021K3",102,31,71
"113","2021K4",208,29,179
"113","2022K1",163,29,134
"113","2022K2",125,184,-59
"113","2022K3",168,188,-20
"113","2022K4",201,75,126
"113","2023K1",155,27,128
"151","2007K1",0,0,0
"151","2007K2",0,0,0
"151","2007K3",0,0,0
"151","2007K4",0,0,0
"151","2008K1",0,0,0
"151","2008K2",0,0,0
"151","2008K3",0,0,0
"151","2008K4",0,0,0
"151","2009K1",0,0,0
"151","2009K2",0,0,0
"151","2009K3",0,0,0
"151","2009K4",0,0,0
"151","2010K1",0,0,0
"151","2010K2",0,0,0
"151","2010K3",0,0,0
"151","2010K4",0,0,0
"151","2011K1",0,0,0
"151","2011K2",0,0,0
"151","2011K3",0,0,0
"151","2011K4",0,0,0
"151","2012K1",0,0,0
"151","2012K2",0,0,0
"151","2012K3",0,0,0
"151","2012K4",0,0,0
"151","2013K1",0,0,0
"151","2013K2",0,0,0
"151","2013K3",0,0,0
"151","2013K4",0,0,0
"151","2014K1",0,0,0
"151","2014K2",0,0,0
"151","2014K3",0,0,0
"151","2014K4",0,0,0
"151","2015K1",0,0,0
"151","2015K2",0,0,0
"151","2015K3",0,0,0
"151","2015K4",0,0,0
"151","2016K1",0,0,0
"151","2016K2",0,0,0
"151","2016K3",0,0,0
"151","2016K4",0,0,0
"151","2017K1",0,0,0
"151","2017K2",0,0,0
"151","2017K3",0,0,0
"151","2017K4",0,0,0
"151","2018K1",0,0,0
"151","2018K2",0,0,0
"151","2018K3",0,0,0
"151","2018K4",0,0,0
"151","2019K1",0,0,0
"151","2019K2",0,0,0
"151","2019K3",0,0,0
"151","2019K4",0,0,0
"151","2020K1",0,0,0
"151","2020K2",0,0,0
"151","2020K3",0,0,0
"151","2020K4",0,0,0
"151","2021K1",0,0,0
"151","2021K2",0,0,0
"151","2021K3",0,0,0
"151","2021K4",0,0,0
"151","2022K1",0,0,0
"151","2022K2",0,0,0
"151","2022K3",0,0,0
"151","2022K4",0,0,0
"151","2023K1",0,0,0
"115","2007K1",94,21,73
"115","2007K2",85,23,62
"115","2007K3",93,32,61
"115","2007K4",128,15,113
"115","2008K1",113,27,86
"115","2008K2",137,22,115
"115","2008K3",123,31,92
"115","2008K4",162,27,135
"115","2009K1",133,17,116
"115","2009K2",106,29,77
"115","2009K3",100,27,73
"115","2009K4",171,41,130
"115","2010K1",272,36,236
"115","2010K2",242,63,179
"115","2010K3",280,66,214
"115","2010K4",214,74,140
"115","2011K1",289,26,263
"115","2011K2",249,31,218
"115","2011K3",248,42,206
"115","2011K4",241,25,216
"115","2012K1",294,22,272
"115","2012K2",209,28,181
"115","2012K3",245,38,207
"115","2012K4",160,36,124
"115","2013K1",181,54,127
"115","2013K2",151,82,69
"115","2013K3",192,34,158
"115","2013K4",119,64,55
"115","2014K1",171,87,84
"115","2014K2",118,74,44
"115","2014K3",166,71,95
"115","2014K4",124,86,38
"115","2015K1",130,133,-3
"115","2015K2",113,81,32
"115","2015K3",103,87,16
"115","2015K4",107,130,-23
"115","2016K1",96,90,6
"115","2016K2",59,71,-12
"115","2016K3",63,84,-21
"115","2016K4",49,169,-120
"115","2017K1",64,124,-60
"115","2017K2",63,56,7
"115","2017K3",66,55,11
"115","2017K4",59,220,-161
"115","2018K1",66,86,-20
"115","2018K2",42,31,11
"115","2018K3",63,43,20
"115","2018K4",51,213,-162
"115","2019K1",56,79,-23
"115","2019K2",49,30,19
"115","2019K3",45,34,11
"115","2019K4",58,26,32
"115","2020K1",41,117,-76
"115","2020K2",31,14,17
